"BehaviorSpace results (NetLogo 6.2.0)"
"code (4).nlogo"
"WaitingTime"
"01/28/2021 15:45:31:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","distancing?","spread-decease?","threshold-attendance","numberOfPeople","max-patience","r-distance","[step]","waitingTime"
"2","true","false","6","121","50","1.5","797","792"
"6","true","false","6","121","100","1.5","753","381"
"3","true","false","6","121","50","1.5","689","926"
"5","true","false","6","121","100","1.5","758","449"
"1","true","false","6","121","50","1.5","641","932"
"2","true","false","6","121","50","1.5","798","792"
"4","true","false","6","121","100","1.5","762","431"
"6","true","false","6","121","100","1.5","754","382"
"2","true","false","6","121","50","1.5","799","793"
"5","true","false","6","121","100","1.5","759","449"
"3","true","false","6","121","50","1.5","690","926"
"4","true","false","6","121","100","1.5","763","432"
"1","true","false","6","121","50","1.5","642","933"
"6","true","false","6","121","100","1.5","755","382"
"2","true","false","6","121","50","1.5","800","794"
"3","true","false","6","121","50","1.5","691","926"
"5","true","false","6","121","100","1.5","760","449"
"6","true","false","6","121","100","1.5","756","383"
"2","true","false","6","121","50","1.5","801","795"
"4","true","false","6","121","100","1.5","764","433"
"1","true","false","6","121","50","1.5","643","933"
"5","true","false","6","121","100","1.5","761","449"
"6","true","false","6","121","100","1.5","757","383"
"2","true","false","6","121","50","1.5","802","796"
"3","true","false","6","121","50","1.5","692","926"
"5","true","false","6","121","100","1.5","762","449"
"4","true","false","6","121","100","1.5","765","433"
"6","true","false","6","121","100","1.5","758","383"
"1","true","false","6","121","50","1.5","644","936"
"2","true","false","6","121","50","1.5","803","796"
"5","true","false","6","121","100","1.5","763","450"
"6","true","false","6","121","100","1.5","759","383"
"3","true","false","6","121","50","1.5","693","926"
"4","true","false","6","121","100","1.5","766","433"
"2","true","false","6","121","50","1.5","804","796"
"1","true","false","6","121","50","1.5","645","938"
"5","true","false","6","121","100","1.5","764","450"
"6","true","false","6","121","100","1.5","760","383"
"3","true","false","6","121","50","1.5","694","926"
"2","true","false","6","121","50","1.5","805","796"
"4","true","false","6","121","100","1.5","767","433"
"5","true","false","6","121","100","1.5","765","450"
"6","true","false","6","121","100","1.5","761","383"
"2","true","false","6","121","50","1.5","806","796"
"1","true","false","6","121","50","1.5","646","941"
"4","true","false","6","121","100","1.5","768","433"
"5","true","false","6","121","100","1.5","766","450"
"3","true","false","6","121","50","1.5","695","926"
"6","true","false","6","121","100","1.5","762","383"
"2","true","false","6","121","50","1.5","807","796"
"1","true","false","6","121","50","1.5","647","943"
"6","true","false","6","121","100","1.5","763","383"
"5","true","false","6","121","100","1.5","767","450"
"3","true","false","6","121","50","1.5","696","927"
"4","true","false","6","121","100","1.5","769","433"
"2","true","false","6","121","50","1.5","808","796"
"6","true","false","6","121","100","1.5","764","383"
"5","true","false","6","121","100","1.5","768","450"
"3","true","false","6","121","50","1.5","697","927"
"1","true","false","6","121","50","1.5","648","944"
"4","true","false","6","121","100","1.5","770","433"
"6","true","false","6","121","100","1.5","765","383"
"2","true","false","6","121","50","1.5","809","796"
"5","true","false","6","121","100","1.5","769","454"
"2","true","false","6","121","50","1.5","810","796"
"3","true","false","6","121","50","1.5","698","927"
"6","true","false","6","121","100","1.5","766","385"
"1","true","false","6","121","50","1.5","649","944"
"4","true","false","6","121","100","1.5","771","434"
"2","true","false","6","121","50","1.5","811","796"
"5","true","false","6","121","100","1.5","770","454"
"6","true","false","6","121","100","1.5","767","385"
"3","true","false","6","121","50","1.5","699","927"
"4","true","false","6","121","100","1.5","772","434"
"2","true","false","6","121","50","1.5","812","798"
"1","true","false","6","121","50","1.5","650","951"
"5","true","false","6","121","100","1.5","771","456"
"6","true","false","6","121","100","1.5","768","385"
"3","true","false","6","121","50","1.5","700","943"
"2","true","false","6","121","50","1.5","813","798"
"4","true","false","6","121","100","1.5","773","434"
"6","true","false","6","121","100","1.5","769","385"
"5","true","false","6","121","100","1.5","772","456"
"1","true","false","6","121","50","1.5","651","954"
"2","true","false","6","121","50","1.5","814","798"
"3","true","false","6","121","50","1.5","701","947"
"6","true","false","6","121","100","1.5","770","385"
"5","true","false","6","121","100","1.5","773","459"
"4","true","false","6","121","100","1.5","774","434"
"2","true","false","6","121","50","1.5","815","799"
"1","true","false","6","121","50","1.5","652","954"
"6","true","false","6","121","100","1.5","771","385"
"5","true","false","6","121","100","1.5","774","459"
"3","true","false","6","121","50","1.5","702","947"
"2","true","false","6","121","50","1.5","816","802"
"6","true","false","6","121","100","1.5","772","385"
"4","true","false","6","121","100","1.5","775","434"
"2","true","false","6","121","50","1.5","817","806"
"5","true","false","6","121","100","1.5","775","459"
"1","true","false","6","121","50","1.5","653","954"
"3","true","false","6","121","50","1.5","703","947"
"6","true","false","6","121","100","1.5","773","385"
"2","true","false","6","121","50","1.5","818","809"
"5","true","false","6","121","100","1.5","776","459"
"4","true","false","6","121","100","1.5","776","436"
"1","true","false","6","121","50","1.5","654","955"
"3","true","false","6","121","50","1.5","704","948"
"2","true","false","6","121","50","1.5","819","811"
"6","true","false","6","121","100","1.5","774","385"
"5","true","false","6","121","100","1.5","777","459"
"4","true","false","6","121","100","1.5","777","437"
"6","true","false","6","121","100","1.5","775","387"
"2","true","false","6","121","50","1.5","820","812"
"3","true","false","6","121","50","1.5","705","948"
"1","true","false","6","121","50","1.5","655","957"
"5","true","false","6","121","100","1.5","778","459"
"4","true","false","6","121","100","1.5","778","437"
"2","true","false","6","121","50","1.5","821","813"
"6","true","false","6","121","100","1.5","776","388"
"3","true","false","6","121","50","1.5","706","948"
"5","true","false","6","121","100","1.5","779","459"
"2","true","false","6","121","50","1.5","822","813"
"6","true","false","6","121","100","1.5","777","388"
"4","true","false","6","121","100","1.5","779","438"
"1","true","false","6","121","50","1.5","656","969"
"2","true","false","6","121","50","1.5","823","815"
"3","true","false","6","121","50","1.5","707","949"
"5","true","false","6","121","100","1.5","780","459"
"6","true","false","6","121","100","1.5","778","388"
"4","true","false","6","121","100","1.5","780","439"
"2","true","false","6","121","50","1.5","824","816"
"1","true","false","6","121","50","1.5","657","972"
"5","true","false","6","121","100","1.5","781","459"
"6","true","false","6","121","100","1.5","779","389"
"2","true","false","6","121","50","1.5","825","816"
"4","true","false","6","121","100","1.5","781","439"
"3","true","false","6","121","50","1.5","708","950"
"6","true","false","6","121","100","1.5","780","389"
"2","true","false","6","121","50","1.5","826","816"
"1","true","false","6","121","50","1.5","658","972"
"4","true","false","6","121","100","1.5","782","439"
"5","true","false","6","121","100","1.5","782","459"
"3","true","false","6","121","50","1.5","709","950"
"5","true","false","6","121","100","1.5","783","459"
"1","true","false","6","121","50","1.5","659","973"
"2","true","false","6","121","50","1.5","827","816"
"6","true","false","6","121","100","1.5","781","390"
"4","true","false","6","121","100","1.5","783","439"
"5","true","false","6","121","100","1.5","784","459"
"2","true","false","6","121","50","1.5","828","816"
"4","true","false","6","121","100","1.5","784","439"
"6","true","false","6","121","100","1.5","782","390"
"3","true","false","6","121","50","1.5","710","951"
"1","true","false","6","121","50","1.5","660","973"
"2","true","false","6","121","50","1.5","829","816"
"5","true","false","6","121","100","1.5","785","459"
"6","true","false","6","121","100","1.5","783","390"
"4","true","false","6","121","100","1.5","785","439"
"3","true","false","6","121","50","1.5","711","951"
"2","true","false","6","121","50","1.5","830","817"
"5","true","false","6","121","100","1.5","786","459"
"1","true","false","6","121","50","1.5","661","974"
"6","true","false","6","121","100","1.5","784","390"
"4","true","false","6","121","100","1.5","786","439"
"2","true","false","6","121","50","1.5","831","817"
"3","true","false","6","121","50","1.5","712","951"
"1","true","false","6","121","50","1.5","662","975"
"6","true","false","6","121","100","1.5","785","390"
"5","true","false","6","121","100","1.5","787","459"
"2","true","false","6","121","50","1.5","832","817"
"4","true","false","6","121","100","1.5","787","439"
"3","true","false","6","121","50","1.5","713","951"
"6","true","false","6","121","100","1.5","786","390"
"5","true","false","6","121","100","1.5","788","459"
"2","true","false","6","121","50","1.5","833","820"
"1","true","false","6","121","50","1.5","663","975"
"4","true","false","6","121","100","1.5","788","439"
"6","true","false","6","121","100","1.5","787","390"
"2","true","false","6","121","50","1.5","834","821"
"5","true","false","6","121","100","1.5","789","461"
"1","true","false","6","121","50","1.5","664","976"
"3","true","false","6","121","50","1.5","714","952"
"4","true","false","6","121","100","1.5","789","439"
"6","true","false","6","121","100","1.5","788","390"
"2","true","false","6","121","50","1.5","835","821"
"5","true","false","6","121","100","1.5","790","463"
"2","true","false","6","121","50","1.5","836","824"
"6","true","false","6","121","100","1.5","789","390"
"3","true","false","6","121","50","1.5","715","952"
"4","true","false","6","121","100","1.5","790","439"
"1","true","false","6","121","50","1.5","665","978"
"5","true","false","6","121","100","1.5","791","464"
"2","true","false","6","121","50","1.5","837","824"
"6","true","false","6","121","100","1.5","790","390"
"4","true","false","6","121","100","1.5","791","439"
"3","true","false","6","121","50","1.5","716","952"
"2","true","false","6","121","50","1.5","838","824"
"1","true","false","6","121","50","1.5","666","978"
"5","true","false","6","121","100","1.5","792","464"
"6","true","false","6","121","100","1.5","791","390"
"2","true","false","6","121","50","1.5","839","825"
"4","true","false","6","121","100","1.5","792","439"
"3","true","false","6","121","50","1.5","717","953"
"5","true","false","6","121","100","1.5","793","464"
"2","true","false","6","121","50","1.5","840","825"
"1","true","false","6","121","50","1.5","667","978"
"6","true","false","6","121","100","1.5","792","390"
"4","true","false","6","121","100","1.5","793","439"
"2","true","false","6","121","50","1.5","841","825"
"3","true","false","6","121","50","1.5","718","954"
"5","true","false","6","121","100","1.5","794","464"
"6","true","false","6","121","100","1.5","793","390"
"2","true","false","6","121","50","1.5","842","827"
"1","true","false","6","121","50","1.5","668","978"
"4","true","false","6","121","100","1.5","794","439"
"2","true","false","6","121","50","1.5","843","828"
"5","true","false","6","121","100","1.5","795","465"
"6","true","false","6","121","100","1.5","794","391"
"3","true","false","6","121","50","1.5","719","956"
"2","true","false","6","121","50","1.5","844","828"
"5","true","false","6","121","100","1.5","796","466"
"4","true","false","6","121","100","1.5","795","439"
"6","true","false","6","121","100","1.5","795","391"
"1","true","false","6","121","50","1.5","669","978"
"2","true","false","6","121","50","1.5","845","828"
"3","true","false","6","121","50","1.5","720","957"
"5","true","false","6","121","100","1.5","797","468"
"6","true","false","6","121","100","1.5","796","391"
"2","true","false","6","121","50","1.5","846","830"
"4","true","false","6","121","100","1.5","796","439"
"1","true","false","6","121","50","1.5","670","980"
"5","true","false","6","121","100","1.5","798","468"
"2","true","false","6","121","50","1.5","847","830"
"3","true","false","6","121","50","1.5","721","959"
"4","true","false","6","121","100","1.5","797","440"
"6","true","false","6","121","100","1.5","797","391"
"2","true","false","6","121","50","1.5","848","830"
"5","true","false","6","121","100","1.5","799","468"
"3","true","false","6","121","50","1.5","722","961"
"1","true","false","6","121","50","1.5","671","980"
"5","true","false","6","121","100","1.5","800","479"
"2","true","false","6","121","50","1.5","849","830"
"6","true","false","6","121","100","1.5","798","391"
"4","true","false","6","121","100","1.5","798","441"
"5","true","false","6","121","100","1.5","801","480"
"2","true","false","6","121","50","1.5","850","830"
"3","true","false","6","121","50","1.5","723","964"
"6","true","false","6","121","100","1.5","799","391"
"1","true","false","6","121","50","1.5","672","982"
"4","true","false","6","121","100","1.5","799","443"
"2","true","false","6","121","50","1.5","851","831"
"5","true","false","6","121","100","1.5","802","481"
"2","true","false","6","121","50","1.5","852","831"
"3","true","false","6","121","50","1.5","724","964"
"6","true","false","6","121","100","1.5","800","394"
"5","true","false","6","121","100","1.5","803","481"
"4","true","false","6","121","100","1.5","800","451"
"1","true","false","6","121","50","1.5","673","982"
"2","true","false","6","121","50","1.5","853","831"
"3","true","false","6","121","50","1.5","725","964"
"1","true","false","6","121","50","1.5","674","983"
"2","true","false","6","121","50","1.5","854","831"
"6","true","false","6","121","100","1.5","801","395"
"5","true","false","6","121","100","1.5","804","481"
"4","true","false","6","121","100","1.5","801","453"
"5","true","false","6","121","100","1.5","805","481"
"2","true","false","6","121","50","1.5","855","831"
"6","true","false","6","121","100","1.5","802","395"
"3","true","false","6","121","50","1.5","726","964"
"4","true","false","6","121","100","1.5","802","454"
"1","true","false","6","121","50","1.5","675","983"
"5","true","false","6","121","100","1.5","806","482"
"2","true","false","6","121","50","1.5","856","831"
"6","true","false","6","121","100","1.5","803","396"
"5","true","false","6","121","100","1.5","807","482"
"3","true","false","6","121","50","1.5","727","964"
"4","true","false","6","121","100","1.5","803","454"
"2","true","false","6","121","50","1.5","857","831"
"1","true","false","6","121","50","1.5","676","983"
"5","true","false","6","121","100","1.5","808","484"
"4","true","false","6","121","100","1.5","804","454"
"2","true","false","6","121","50","1.5","858","831"
"5","true","false","6","121","100","1.5","809","484"
"6","true","false","6","121","100","1.5","804","397"
"3","true","false","6","121","50","1.5","728","965"
"5","true","false","6","121","100","1.5","810","484"
"4","true","false","6","121","100","1.5","805","454"
"2","true","false","6","121","50","1.5","859","831"
"1","true","false","6","121","50","1.5","677","985"
"6","true","false","6","121","100","1.5","805","397"
"2","true","false","6","121","50","1.5","860","831"
"5","true","false","6","121","100","1.5","811","484"
"4","true","false","6","121","100","1.5","806","454"
"1","true","false","6","121","50","1.5","678","985"
"3","true","false","6","121","50","1.5","729","966"
"2","true","false","6","121","50","1.5","861","831"
"4","true","false","6","121","100","1.5","807","454"
"5","true","false","6","121","100","1.5","812","484"
"6","true","false","6","121","100","1.5","806","402"
"3","true","false","6","121","50","1.5","730","967"
"2","true","false","6","121","50","1.5","862","832"
"1","true","false","6","121","50","1.5","679","986"
"5","true","false","6","121","100","1.5","813","490"
"4","true","false","6","121","100","1.5","808","454"
"2","true","false","6","121","50","1.5","863","833"
"3","true","false","6","121","50","1.5","731","968"
"6","true","false","6","121","100","1.5","807","403"
"5","true","false","6","121","100","1.5","814","490"
"4","true","false","6","121","100","1.5","809","456"
"2","true","false","6","121","50","1.5","864","833"
"1","true","false","6","121","50","1.5","680","990"
"5","true","false","6","121","100","1.5","815","490"
"3","true","false","6","121","50","1.5","732","970"
"6","true","false","6","121","100","1.5","808","403"
"2","true","false","6","121","50","1.5","865","833"
"4","true","false","6","121","100","1.5","810","456"
"2","true","false","6","121","50","1.5","866","833"
"4","true","false","6","121","100","1.5","811","456"
"5","true","false","6","121","100","1.5","816","492"
"1","true","false","6","121","50","1.5","681","990"
"3","true","false","6","121","50","1.5","733","970"
"6","true","false","6","121","100","1.5","809","404"
"5","true","false","6","121","100","1.5","817","492"
"2","true","false","6","121","50","1.5","867","834"
"4","true","false","6","121","100","1.5","812","456"
"6","true","false","6","121","100","1.5","810","404"
"5","true","false","6","121","100","1.5","818","493"
"2","true","false","6","121","50","1.5","868","834"
"1","true","false","6","121","50","1.5","682","990"
"3","true","false","6","121","50","1.5","734","970"
"4","true","false","6","121","100","1.5","813","457"
"5","true","false","6","121","100","1.5","819","494"
"2","true","false","6","121","50","1.5","869","835"
"6","true","false","6","121","100","1.5","811","404"
"1","true","false","6","121","50","1.5","683","990"
"3","true","false","6","121","50","1.5","735","971"
"5","true","false","6","121","100","1.5","820","494"
"2","true","false","6","121","50","1.5","870","836"
"4","true","false","6","121","100","1.5","814","457"
"6","true","false","6","121","100","1.5","812","405"
"5","true","false","6","121","100","1.5","821","494"
"2","true","false","6","121","50","1.5","871","837"
"4","true","false","6","121","100","1.5","815","458"
"1","true","false","6","121","50","1.5","684","991"
"3","true","false","6","121","50","1.5","736","971"
"2","true","false","6","121","50","1.5","872","840"
"6","true","false","6","121","100","1.5","813","406"
"5","true","false","6","121","100","1.5","822","494"
"4","true","false","6","121","100","1.5","816","458"
"1","true","false","6","121","50","1.5","685","991"
"2","true","false","6","121","50","1.5","873","841"
"5","true","false","6","121","100","1.5","823","495"
"3","true","false","6","121","50","1.5","737","971"
"6","true","false","6","121","100","1.5","814","406"
"2","true","false","6","121","50","1.5","874","842"
"4","true","false","6","121","100","1.5","817","459"
"5","true","false","6","121","100","1.5","824","496"
"1","true","false","6","121","50","1.5","686","991"
"2","true","false","6","121","50","1.5","875","844"
"3","true","false","6","121","50","1.5","738","976"
"4","true","false","6","121","100","1.5","818","462"
"5","true","false","6","121","100","1.5","825","498"
"6","true","false","6","121","100","1.5","815","406"
"4","true","false","6","121","100","1.5","819","464"
"2","true","false","6","121","50","1.5","876","845"
"5","true","false","6","121","100","1.5","826","499"
"1","true","false","6","121","50","1.5","687","991"
"3","true","false","6","121","50","1.5","739","978"
"6","true","false","6","121","100","1.5","816","406"
"2","true","false","6","121","50","1.5","877","845"
"4","true","false","6","121","100","1.5","820","469"
"5","true","false","6","121","100","1.5","827","501"
"1","true","false","6","121","50","1.5","688","992"
"2","true","false","6","121","50","1.5","878","845"
"3","true","false","6","121","50","1.5","740","978"
"5","true","false","6","121","100","1.5","828","501"
"4","true","false","6","121","100","1.5","821","471"
"6","true","false","6","121","100","1.5","817","406"
"2","true","false","6","121","50","1.5","879","845"
"5","true","false","6","121","100","1.5","829","501"
"1","true","false","6","121","50","1.5","689","993"
"3","true","false","6","121","50","1.5","741","979"
"4","true","false","6","121","100","1.5","822","473"
"2","true","false","6","121","50","1.5","880","845"
"6","true","false","6","121","100","1.5","818","406"
"5","true","false","6","121","100","1.5","830","501"
"2","true","false","6","121","50","1.5","881","845"
"3","true","false","6","121","50","1.5","742","983"
"1","true","false","6","121","50","1.5","690","994"
"4","true","false","6","121","100","1.5","823","473"
"2","true","false","6","121","50","1.5","882","846"
"6","true","false","6","121","100","1.5","819","406"
"5","true","false","6","121","100","1.5","831","501"
"4","true","false","6","121","100","1.5","824","474"
"2","true","false","6","121","50","1.5","883","846"
"3","true","false","6","121","50","1.5","743","983"
"1","true","false","6","121","50","1.5","691","995"
"5","true","false","6","121","100","1.5","832","501"
"6","true","false","6","121","100","1.5","820","406"
"2","true","false","6","121","50","1.5","884","847"
"4","true","false","6","121","100","1.5","825","475"
"2","true","false","6","121","50","1.5","885","847"
"3","true","false","6","121","50","1.5","744","983"
"5","true","false","6","121","100","1.5","833","502"
"1","true","false","6","121","50","1.5","692","995"
"4","true","false","6","121","100","1.5","826","476"
"2","true","false","6","121","50","1.5","886","847"
"6","true","false","6","121","100","1.5","821","407"
"3","true","false","6","121","50","1.5","745","983"
"5","true","false","6","121","100","1.5","834","502"
"2","true","false","6","121","50","1.5","887","847"
"4","true","false","6","121","100","1.5","827","477"
"1","true","false","6","121","50","1.5","693","995"
"6","true","false","6","121","100","1.5","822","407"
"3","true","false","6","121","50","1.5","746","984"
"2","true","false","6","121","50","1.5","888","847"
"5","true","false","6","121","100","1.5","835","504"
"4","true","false","6","121","100","1.5","828","478"
"2","true","false","6","121","50","1.5","889","848"
"5","true","false","6","121","100","1.5","836","505"
"6","true","false","6","121","100","1.5","823","407"
"1","true","false","6","121","50","1.5","694","997"
"3","true","false","6","121","50","1.5","747","985"
"2","true","false","6","121","50","1.5","890","848"
"4","true","false","6","121","100","1.5","829","479"
"5","true","false","6","121","100","1.5","837","505"
"2","true","false","6","121","50","1.5","891","849"
"1","true","false","6","121","50","1.5","695","1000"
"6","true","false","6","121","100","1.5","824","408"
"3","true","false","6","121","50","1.5","748","985"
"4","true","false","6","121","100","1.5","830","482"
"5","true","false","6","121","100","1.5","838","506"
"2","true","false","6","121","50","1.5","892","850"
"5","true","false","6","121","100","1.5","839","506"
"2","true","false","6","121","50","1.5","893","851"
"1","true","false","6","121","50","1.5","696","1003"
"4","true","false","6","121","100","1.5","831","482"
"6","true","false","6","121","100","1.5","825","408"
"3","true","false","6","121","50","1.5","749","985"
"5","true","false","6","121","100","1.5","840","506"
"2","true","false","6","121","50","1.5","894","853"
"1","true","false","6","121","50","1.5","697","1005"
"4","true","false","6","121","100","1.5","832","482"
"2","true","false","6","121","50","1.5","895","854"
"3","true","false","6","121","50","1.5","750","1001"
"6","true","false","6","121","100","1.5","826","409"
"5","true","false","6","121","100","1.5","841","507"
"2","true","false","6","121","50","1.5","896","854"
"4","true","false","6","121","100","1.5","833","482"
"1","true","false","6","121","50","1.5","698","1007"
"5","true","false","6","121","100","1.5","842","507"
"6","true","false","6","121","100","1.5","827","409"
"2","true","false","6","121","50","1.5","897","855"
"3","true","false","6","121","50","1.5","751","1002"
"4","true","false","6","121","100","1.5","834","482"
"2","true","false","6","121","50","1.5","898","855"
"5","true","false","6","121","100","1.5","843","508"
"1","true","false","6","121","50","1.5","699","1007"
"6","true","false","6","121","100","1.5","828","410"
"3","true","false","6","121","50","1.5","752","1003"
"2","true","false","6","121","50","1.5","899","855"
"4","true","false","6","121","100","1.5","835","483"
"5","true","false","6","121","100","1.5","844","509"
"2","true","false","6","121","50","1.5","900","855"
"1","true","false","6","121","50","1.5","700","1012"
"6","true","false","6","121","100","1.5","829","411"
"3","true","false","6","121","50","1.5","753","1004"
"2","true","false","6","121","50","1.5","901","855"
"5","true","false","6","121","100","1.5","845","509"
"2","true","false","6","121","50","1.5","902","855"
"1","true","false","6","121","50","1.5","701","1014"
"6","true","false","6","121","100","1.5","830","412"
"5","true","false","6","121","100","1.5","846","509"
"3","true","false","6","121","50","1.5","754","1004"
"2","true","false","6","121","50","1.5","903","858"
"4","true","false","6","121","100","1.5","836","483"
"2","true","false","6","121","50","1.5","904","858"
"5","true","false","6","121","100","1.5","847","509"
"6","true","false","6","121","100","1.5","831","413"
"3","true","false","6","121","50","1.5","755","1004"
"4","true","false","6","121","100","1.5","837","487"
"2","true","false","6","121","50","1.5","905","858"
"5","true","false","6","121","100","1.5","848","509"
"2","true","false","6","121","50","1.5","906","859"
"4","true","false","6","121","100","1.5","838","487"
"6","true","false","6","121","100","1.5","832","413"
"3","true","false","6","121","50","1.5","756","1005"
"1","true","false","6","121","50","1.5","702","1016"
"5","true","false","6","121","100","1.5","849","509"
"2","true","false","6","121","50","1.5","907","859"
"4","true","false","6","121","100","1.5","839","488"
"2","true","false","6","121","50","1.5","908","859"
"6","true","false","6","121","100","1.5","833","413"
"5","true","false","6","121","100","1.5","850","509"
"1","true","false","6","121","50","1.5","703","1018"
"2","true","false","6","121","50","1.5","909","859"
"4","true","false","6","121","100","1.5","840","488"
"2","true","false","6","121","50","1.5","910","859"
"5","true","false","6","121","100","1.5","851","509"
"6","true","false","6","121","100","1.5","834","413"
"1","true","false","6","121","50","1.5","704","1019"
"3","true","false","6","121","50","1.5","757","1008"
"2","true","false","6","121","50","1.5","911","859"
"4","true","false","6","121","100","1.5","841","488"
"5","true","false","6","121","100","1.5","852","509"
"2","true","false","6","121","50","1.5","912","859"
"1","true","false","6","121","50","1.5","705","1021"
"3","true","false","6","121","50","1.5","758","1008"
"6","true","false","6","121","100","1.5","835","413"
"2","true","false","6","121","50","1.5","913","859"
"4","true","false","6","121","100","1.5","842","488"
"5","true","false","6","121","100","1.5","853","509"
"2","true","false","6","121","50","1.5","914","859"
"1","true","false","6","121","50","1.5","706","1034"
"4","true","false","6","121","100","1.5","843","488"
"5","true","false","6","121","100","1.5","854","509"
"3","true","false","6","121","50","1.5","759","1009"
"6","true","false","6","121","100","1.5","836","414"
"2","true","false","6","121","50","1.5","915","859"
"5","true","false","6","121","100","1.5","855","515"
"4","true","false","6","121","100","1.5","844","488"
"2","true","false","6","121","50","1.5","916","859"
"1","true","false","6","121","50","1.5","707","1037"
"3","true","false","6","121","50","1.5","760","1010"
"6","true","false","6","121","100","1.5","837","414"
"2","true","false","6","121","50","1.5","917","860"
"5","true","false","6","121","100","1.5","856","516"
"4","true","false","6","121","100","1.5","845","489"
"1","true","false","6","121","50","1.5","708","1037"
"2","true","false","6","121","50","1.5","918","860"
"3","true","false","6","121","50","1.5","761","1010"
"5","true","false","6","121","100","1.5","857","516"
"6","true","false","6","121","100","1.5","838","416"
"2","true","false","6","121","50","1.5","919","860"
"4","true","false","6","121","100","1.5","846","489"
"1","true","false","6","121","50","1.5","709","1038"
"2","true","false","6","121","50","1.5","920","862"
"5","true","false","6","121","100","1.5","858","516"
"3","true","false","6","121","50","1.5","762","1011"
"4","true","false","6","121","100","1.5","847","489"
"6","true","false","6","121","100","1.5","839","416"
"2","true","false","6","121","50","1.5","921","862"
"1","true","false","6","121","50","1.5","710","1038"
"5","true","false","6","121","100","1.5","859","516"
"2","true","false","6","121","50","1.5","922","862"
"3","true","false","6","121","50","1.5","763","1011"
"4","true","false","6","121","100","1.5","848","489"
"6","true","false","6","121","100","1.5","840","420"
"2","true","false","6","121","50","1.5","923","862"
"5","true","false","6","121","100","1.5","860","516"
"1","true","false","6","121","50","1.5","711","1038"
"2","true","false","6","121","50","1.5","924","862"
"4","true","false","6","121","100","1.5","849","489"
"3","true","false","6","121","50","1.5","764","1011"
"5","true","false","6","121","100","1.5","861","516"
"6","true","false","6","121","100","1.5","841","421"
"2","true","false","6","121","50","1.5","925","864"
"1","true","false","6","121","50","1.5","712","1040"
"4","true","false","6","121","100","1.5","850","489"
"5","true","false","6","121","100","1.5","862","516"
"2","true","false","6","121","50","1.5","926","864"
"3","true","false","6","121","50","1.5","765","1014"
"6","true","false","6","121","100","1.5","842","423"
"4","true","false","6","121","100","1.5","851","489"
"5","true","false","6","121","100","1.5","863","516"
"2","true","false","6","121","50","1.5","927","866"
"1","true","false","6","121","50","1.5","713","1040"
"3","true","false","6","121","50","1.5","766","1015"
"6","true","false","6","121","100","1.5","843","424"
"2","true","false","6","121","50","1.5","928","866"
"5","true","false","6","121","100","1.5","864","516"
"4","true","false","6","121","100","1.5","852","489"
"1","true","false","6","121","50","1.5","714","1041"
"2","true","false","6","121","50","1.5","929","866"
"5","true","false","6","121","100","1.5","865","516"
"6","true","false","6","121","100","1.5","844","425"
"4","true","false","6","121","100","1.5","853","490"
"3","true","false","6","121","50","1.5","767","1016"
"2","true","false","6","121","50","1.5","930","868"
"1","true","false","6","121","50","1.5","715","1042"
"5","true","false","6","121","100","1.5","866","516"
"4","true","false","6","121","100","1.5","854","490"
"6","true","false","6","121","100","1.5","845","429"
"2","true","false","6","121","50","1.5","931","868"
"3","true","false","6","121","50","1.5","768","1016"
"5","true","false","6","121","100","1.5","867","516"
"2","true","false","6","121","50","1.5","932","868"
"1","true","false","6","121","50","1.5","716","1042"
"4","true","false","6","121","100","1.5","855","490"
"6","true","false","6","121","100","1.5","846","431"
"3","true","false","6","121","50","1.5","769","1016"
"2","true","false","6","121","50","1.5","933","870"
"5","true","false","6","121","100","1.5","868","516"
"4","true","false","6","121","100","1.5","856","491"
"2","true","false","6","121","50","1.5","934","871"
"1","true","false","6","121","50","1.5","717","1042"
"5","true","false","6","121","100","1.5","869","517"
"3","true","false","6","121","50","1.5","770","1016"
"6","true","false","6","121","100","1.5","847","431"
"2","true","false","6","121","50","1.5","935","871"
"4","true","false","6","121","100","1.5","857","491"
"5","true","false","6","121","100","1.5","870","517"
"1","true","false","6","121","50","1.5","718","1042"
"3","true","false","6","121","50","1.5","771","1017"
"2","true","false","6","121","50","1.5","936","872"
"4","true","false","6","121","100","1.5","858","491"
"6","true","false","6","121","100","1.5","848","431"
"2","true","false","6","121","50","1.5","937","872"
"5","true","false","6","121","100","1.5","871","517"
"3","true","false","6","121","50","1.5","772","1019"
"4","true","false","6","121","100","1.5","859","492"
"1","true","false","6","121","50","1.5","719","1042"
"6","true","false","6","121","100","1.5","849","431"
"2","true","false","6","121","50","1.5","938","874"
"3","true","false","6","121","50","1.5","773","1020"
"4","true","false","6","121","100","1.5","860","492"
"5","true","false","6","121","100","1.5","872","517"
"1","true","false","6","121","50","1.5","720","1042"
"6","true","false","6","121","100","1.5","850","431"
"2","true","false","6","121","50","1.5","939","874"
"4","true","false","6","121","100","1.5","861","492"
"3","true","false","6","121","50","1.5","774","1020"
"1","true","false","6","121","50","1.5","721","1043"
"5","true","false","6","121","100","1.5","873","518"
"6","true","false","6","121","100","1.5","851","431"
"2","true","false","6","121","50","1.5","940","874"
