BehaviorSpace results (NetLogo 6.2.0),,,,,,,,,,
code (4).nlogo,,,,,,,,,,
masks2,,,,,,,,,,
01/29/2021 13:41:21:650 +0100,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,
-16,16,-16,16,,,,,,,
[run number],distancing?,percent-wearing-masks,threshold-attendance,numberOfPeople,spread-decease?,probability-spreading,max-patience,r-distance,[step],"count people with [status = ""infected""]"
5,TRUE,50,6,121,TRUE,0.5,100,1.5,674,99
6,TRUE,50,6,121,TRUE,0.5,100,1.5,635,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,672,96
8,TRUE,100,6,121,TRUE,0.5,100,1.5,757,85
7,TRUE,100,6,121,TRUE,0.5,100,1.5,598,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,636,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,675,99
4,TRUE,50,6,121,TRUE,0.5,100,1.5,673,96
8,TRUE,100,6,121,TRUE,0.5,100,1.5,758,85
6,TRUE,50,6,121,TRUE,0.5,100,1.5,637,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,599,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,676,100
8,TRUE,100,6,121,TRUE,0.5,100,1.5,759,85
4,TRUE,50,6,121,TRUE,0.5,100,1.5,674,96
6,TRUE,50,6,121,TRUE,0.5,100,1.5,638,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,600,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,760,88
5,TRUE,50,6,121,TRUE,0.5,100,1.5,677,104
4,TRUE,50,6,121,TRUE,0.5,100,1.5,675,96
6,TRUE,50,6,121,TRUE,0.5,100,1.5,639,111
8,TRUE,100,6,121,TRUE,0.5,100,1.5,761,89
5,TRUE,50,6,121,TRUE,0.5,100,1.5,678,104
7,TRUE,100,6,121,TRUE,0.5,100,1.5,601,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,679,104
5,TRUE,50,6,121,TRUE,0.5,100,1.5,680,104
4,TRUE,50,6,121,TRUE,0.5,100,1.5,676,96
5,TRUE,50,6,121,TRUE,0.5,100,1.5,681,104
8,TRUE,100,6,121,TRUE,0.5,100,1.5,762,90
6,TRUE,50,6,121,TRUE,0.5,100,1.5,640,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,682,104
4,TRUE,50,6,121,TRUE,0.5,100,1.5,677,96
8,TRUE,100,6,121,TRUE,0.5,100,1.5,763,95
5,TRUE,50,6,121,TRUE,0.5,100,1.5,683,104
6,TRUE,50,6,121,TRUE,0.5,100,1.5,641,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,684,104
4,TRUE,50,6,121,TRUE,0.5,100,1.5,678,96
8,TRUE,100,6,121,TRUE,0.5,100,1.5,764,99
6,TRUE,50,6,121,TRUE,0.5,100,1.5,642,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,685,105
8,TRUE,100,6,121,TRUE,0.5,100,1.5,765,100
4,TRUE,50,6,121,TRUE,0.5,100,1.5,679,96
5,TRUE,50,6,121,TRUE,0.5,100,1.5,686,105
8,TRUE,100,6,121,TRUE,0.5,100,1.5,766,100
6,TRUE,50,6,121,TRUE,0.5,100,1.5,643,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,687,105
4,TRUE,50,6,121,TRUE,0.5,100,1.5,680,96
6,TRUE,50,6,121,TRUE,0.5,100,1.5,644,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,602,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,767,104
6,TRUE,50,6,121,TRUE,0.5,100,1.5,645,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,768,105
6,TRUE,50,6,121,TRUE,0.5,100,1.5,646,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,603,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,769,105
6,TRUE,50,6,121,TRUE,0.5,100,1.5,647,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,770,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,681,96
6,TRUE,50,6,121,TRUE,0.5,100,1.5,648,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,771,106
5,TRUE,50,6,121,TRUE,0.5,100,1.5,688,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,682,96
7,TRUE,100,6,121,TRUE,0.5,100,1.5,604,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,689,106
5,TRUE,50,6,121,TRUE,0.5,100,1.5,690,106
8,TRUE,100,6,121,TRUE,0.5,100,1.5,772,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,683,96
7,TRUE,100,6,121,TRUE,0.5,100,1.5,605,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,691,106
8,TRUE,100,6,121,TRUE,0.5,100,1.5,773,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,684,96
6,TRUE,50,6,121,TRUE,0.5,100,1.5,649,113
5,TRUE,50,6,121,TRUE,0.5,100,1.5,692,106
7,TRUE,100,6,121,TRUE,0.5,100,1.5,606,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,693,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,685,97
8,TRUE,100,6,121,TRUE,0.5,100,1.5,774,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,650,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,607,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,694,106
8,TRUE,100,6,121,TRUE,0.5,100,1.5,775,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,651,113
5,TRUE,50,6,121,TRUE,0.5,100,1.5,695,106
7,TRUE,100,6,121,TRUE,0.5,100,1.5,608,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,686,97
5,TRUE,50,6,121,TRUE,0.5,100,1.5,696,106
8,TRUE,100,6,121,TRUE,0.5,100,1.5,776,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,652,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,609,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,697,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,687,97
6,TRUE,50,6,121,TRUE,0.5,100,1.5,653,113
5,TRUE,50,6,121,TRUE,0.5,100,1.5,698,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,688,97
6,TRUE,50,6,121,TRUE,0.5,100,1.5,654,115
5,TRUE,50,6,121,TRUE,0.5,100,1.5,699,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,689,97
7,TRUE,100,6,121,TRUE,0.5,100,1.5,610,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,700,106
6,TRUE,50,6,121,TRUE,0.5,100,1.5,655,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,777,107
7,TRUE,100,6,121,TRUE,0.5,100,1.5,611,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,656,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,778,107
7,TRUE,100,6,121,TRUE,0.5,100,1.5,612,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,690,97
6,TRUE,50,6,121,TRUE,0.5,100,1.5,657,116
5,TRUE,50,6,121,TRUE,0.5,100,1.5,701,106
8,TRUE,100,6,121,TRUE,0.5,100,1.5,779,108
4,TRUE,50,6,121,TRUE,0.5,100,1.5,691,97
7,TRUE,100,6,121,TRUE,0.5,100,1.5,613,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,702,106
4,TRUE,50,6,121,TRUE,0.5,100,1.5,692,97
8,TRUE,100,6,121,TRUE,0.5,100,1.5,780,109
7,TRUE,100,6,121,TRUE,0.5,100,1.5,614,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,693,98
5,TRUE,50,6,121,TRUE,0.5,100,1.5,703,106
6,TRUE,50,6,121,TRUE,0.5,100,1.5,658,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,781,109
7,TRUE,100,6,121,TRUE,0.5,100,1.5,615,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,694,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,704,106
6,TRUE,50,6,121,TRUE,0.5,100,1.5,659,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,782,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,616,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,695,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,705,106
6,TRUE,50,6,121,TRUE,0.5,100,1.5,660,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,783,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,617,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,696,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,706,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,661,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,784,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,618,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,697,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,707,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,662,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,785,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,619,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,698,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,708,107
8,TRUE,100,6,121,TRUE,0.5,100,1.5,786,110
6,TRUE,50,6,121,TRUE,0.5,100,1.5,663,116
4,TRUE,50,6,121,TRUE,0.5,100,1.5,699,99
5,TRUE,50,6,121,TRUE,0.5,100,1.5,709,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,664,116
5,TRUE,50,6,121,TRUE,0.5,100,1.5,710,107
7,TRUE,100,6,121,TRUE,0.5,100,1.5,620,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,700,101
8,TRUE,100,6,121,TRUE,0.5,100,1.5,787,110
6,TRUE,50,6,121,TRUE,0.5,100,1.5,665,116
4,TRUE,50,6,121,TRUE,0.5,100,1.5,701,102
7,TRUE,100,6,121,TRUE,0.5,100,1.5,621,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,666,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,788,110
4,TRUE,50,6,121,TRUE,0.5,100,1.5,702,102
5,TRUE,50,6,121,TRUE,0.5,100,1.5,711,107
6,TRUE,50,6,121,TRUE,0.5,100,1.5,667,116
7,TRUE,100,6,121,TRUE,0.5,100,1.5,622,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,789,110
5,TRUE,50,6,121,TRUE,0.5,100,1.5,712,108
4,TRUE,50,6,121,TRUE,0.5,100,1.5,703,105
7,TRUE,100,6,121,TRUE,0.5,100,1.5,623,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,713,109
8,TRUE,100,6,121,TRUE,0.5,100,1.5,790,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,704,107
7,TRUE,100,6,121,TRUE,0.5,100,1.5,624,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,714,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,625,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,791,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,715,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,626,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,716,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,705,107
8,TRUE,100,6,121,TRUE,0.5,100,1.5,792,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,627,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,668,116
4,TRUE,50,6,121,TRUE,0.5,100,1.5,706,108
8,TRUE,100,6,121,TRUE,0.5,100,1.5,793,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,717,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,628,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,707,108
6,TRUE,50,6,121,TRUE,0.5,100,1.5,669,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,794,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,708,108
5,TRUE,50,6,121,TRUE,0.5,100,1.5,718,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,670,116
4,TRUE,50,6,121,TRUE,0.5,100,1.5,709,109
8,TRUE,100,6,121,TRUE,0.5,100,1.5,795,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,719,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,671,116
4,TRUE,50,6,121,TRUE,0.5,100,1.5,710,109
5,TRUE,50,6,121,TRUE,0.5,100,1.5,720,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,672,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,796,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,711,109
7,TRUE,100,6,121,TRUE,0.5,100,1.5,629,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,673,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,797,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,712,110
7,TRUE,100,6,121,TRUE,0.5,100,1.5,630,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,721,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,713,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,674,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,798,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,631,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,714,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,722,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,675,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,799,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,632,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,715,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,723,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,676,116
8,TRUE,100,6,121,TRUE,0.5,100,1.5,800,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,633,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,716,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,724,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,677,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,634,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,801,112
4,TRUE,50,6,121,TRUE,0.5,100,1.5,717,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,635,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,725,111
8,TRUE,100,6,121,TRUE,0.5,100,1.5,802,112
4,TRUE,50,6,121,TRUE,0.5,100,1.5,718,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,636,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,726,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,719,111
8,TRUE,100,6,121,TRUE,0.5,100,1.5,803,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,637,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,727,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,720,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,638,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,804,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,639,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,728,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,721,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,640,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,805,112
6,TRUE,50,6,121,TRUE,0.5,100,1.5,678,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,729,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,722,111
5,TRUE,50,6,121,TRUE,0.5,100,1.5,730,111
4,TRUE,50,6,121,TRUE,0.5,100,1.5,723,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,679,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,731,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,680,117
6,TRUE,50,6,121,TRUE,0.5,100,1.5,681,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,641,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,806,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,642,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,724,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,682,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,807,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,643,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,725,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,683,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,732,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,644,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,808,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,726,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,684,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,733,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,645,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,727,111
8,TRUE,100,6,121,TRUE,0.5,100,1.5,809,114
5,TRUE,50,6,121,TRUE,0.5,100,1.5,734,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,646,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,685,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,728,111
7,TRUE,100,6,121,TRUE,0.5,100,1.5,647,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,735,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,810,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,729,111
6,TRUE,50,6,121,TRUE,0.5,100,1.5,686,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,648,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,736,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,811,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,649,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,730,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,737,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,812,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,650,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,731,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,738,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,651,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,813,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,732,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,739,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,687,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,652,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,740,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,733,112
8,TRUE,100,6,121,TRUE,0.5,100,1.5,814,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,653,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,688,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,741,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,734,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,742,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,815,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,689,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,743,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,816,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,654,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,735,112
6,TRUE,50,6,121,TRUE,0.5,100,1.5,690,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,655,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,744,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,817,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,691,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,736,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,656,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,818,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,737,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,745,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,692,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,657,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,819,116
7,TRUE,100,6,121,TRUE,0.5,100,1.5,658,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,746,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,693,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,738,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,659,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,747,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,694,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,820,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,739,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,660,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,748,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,821,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,695,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,740,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,661,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,822,118
5,TRUE,50,6,121,TRUE,0.5,100,1.5,749,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,741,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,662,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,750,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,823,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,742,112
6,TRUE,50,6,121,TRUE,0.5,100,1.5,696,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,663,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,751,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,824,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,743,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,664,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,697,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,752,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,825,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,744,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,665,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,698,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,753,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,666,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,745,112
6,TRUE,50,6,121,TRUE,0.5,100,1.5,699,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,754,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,700,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,826,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,701,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,667,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,827,118
7,TRUE,100,6,121,TRUE,0.5,100,1.5,668,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,828,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,702,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,746,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,669,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,829,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,703,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,755,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,670,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,747,112
8,TRUE,100,6,121,TRUE,0.5,100,1.5,830,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,704,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,756,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,831,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,748,112
5,TRUE,50,6,121,TRUE,0.5,100,1.5,757,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,671,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,705,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,832,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,749,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,672,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,758,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,833,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,750,112
7,TRUE,100,6,121,TRUE,0.5,100,1.5,673,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,759,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,751,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,834,118
7,TRUE,100,6,121,TRUE,0.5,100,1.5,674,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,760,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,835,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,752,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,675,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,706,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,761,114
8,TRUE,100,6,121,TRUE,0.5,100,1.5,836,118
7,TRUE,100,6,121,TRUE,0.5,100,1.5,676,2
4,TRUE,50,6,121,TRUE,0.5,100,1.5,753,113
5,TRUE,50,6,121,TRUE,0.5,100,1.5,762,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,707,117
7,TRUE,100,6,121,TRUE,0.5,100,1.5,677,2
8,TRUE,100,6,121,TRUE,0.5,100,1.5,837,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,754,113
5,TRUE,50,6,121,TRUE,0.5,100,1.5,763,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,678,2
6,TRUE,50,6,121,TRUE,0.5,100,1.5,708,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,838,118
4,TRUE,50,6,121,TRUE,0.5,100,1.5,755,113
7,TRUE,100,6,121,TRUE,0.5,100,1.5,679,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,764,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,756,113
6,TRUE,50,6,121,TRUE,0.5,100,1.5,709,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,765,114
7,TRUE,100,6,121,TRUE,0.5,100,1.5,680,2
5,TRUE,50,6,121,TRUE,0.5,100,1.5,766,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,710,117
8,TRUE,100,6,121,TRUE,0.5,100,1.5,839,118
6,TRUE,50,6,121,TRUE,0.5,100,1.5,711,117
5,TRUE,50,6,121,TRUE,0.5,100,1.5,767,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,757,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,840,118
5,TRUE,50,6,121,TRUE,0.5,100,1.5,768,114
6,TRUE,50,6,121,TRUE,0.5,100,1.5,712,117
4,TRUE,50,6,121,TRUE,0.5,100,1.5,758,113
8,TRUE,100,6,121,TRUE,0.5,100,1.5,841,118
5,TRUE,50,6,121,TRUE,0.5,100,1.5,769,114
4,TRUE,50,6,121,TRUE,0.5,100,1.5,759,113
